S1,S2
-1.6207134992313028,-2.8471087247015934
-1.8149812206766085,-1.9755342161500886
-2.1720531257456823,-2.031845307928066
-0.5759243572965504,-2.526849018756028
-0.8717282236074165,-2.190373249972784
-2.281806835245142,-1.6511707098185888
-1.4551820440051877,0.7510135570505441
0.03113655488040923,1.8490397897821405
-0.48921565439255216,2.967255676188021
-1.054866994372658,2.7707735596602694
-2.1441797640819247,2.3623073823522605
-1.2891825007835784,1.6611516994893398
-0.21398234111083647,1.3653799998530756
0.5101003695981059,3.713713784878268
1.5680937001753241,4.768945736101205
1.093220107953172,5.546488318182921
1.2837654057034071,4.945389667464023
0.7994519097248002,4.101875122128765
0.17659571406796049,2.3616304723345776
-1.3604358124598392,1.482893144954157
-0.8994617009860892,0.9620498954029969
-1.6994917170510062,0.6889278064888326
-1.643061830335581,0.6007333145058351
-2.0990826372550577,1.8720660727656415
-0.355457255347851,2.447395927644062
-0.9691540336724661,2.278774652782754
-2.873165476969677,2.7079550711568987
-2.3127024704137846,1.7266329708944275
-0.5707364917661639,3.281849604057408
-0.8080101134866537,1.9293214677764574
2.115063455944452,4.170264917283273
3.6758025274071384,3.1168843919340867
3.1175151645829735,2.2819076563508913
1.9297093017060416,2.4276781499742404
0.6336856988566504,3.1443587345580175
0.016575584123534826,2.7623119212601615
1.164971119382239,1.558250950878549
2.804864752545559,1.653604954868686
2.3309822065614507,3.4186130926273597
-0.6243889392547846,2.3626679359585463
-0.7653537524962252,1.4483497638477814
-1.6540386005197605,0.39598744366622096
-2.9186098187866696,0.7489073047146172
-3.6192998813081987,-0.09510259117448705
-2.4577731400298983,-0.5016236446282555
-2.078268556301654,-0.33827764280507044
-3.1289318429832296,-0.17844458134493532
-0.9105147478813409,1.214390894203221
-0.6771791112058949,2.73994228070332
-2.176581379737036,0.10602224121626902
-1.3294607118123345,-1.5438075708132284
-1.6659241344022435,-3.8923979684268453
-1.8586974945739083,-4.955331737890271
-1.9922214316732871,-6.389048898661828
-2.9551134841058184,-6.298546653370294
-0.42943256820244535,-5.541588620303917
0.7061411681971685,-4.85689556145708
0.34650625417162917,-1.6559350991960349
-0.5477277207690308,1.2203386916228107
0.9055772935154388,1.3842794265182916
0.5722396055722767,2.8794856950141217
-0.0015921367782926188,4.568134261251826
0.3876559383661662,5.34129290874307
0.12975144066930885,3.7581522718803058
0.7349284579823022,3.226340427303529
1.4751541220373632,2.8931478891131674
0.9566290954411332,1.8750015682633936
1.3159203398061194,0.012318300601020349
3.1250465719617857,-0.9012717450503114
2.9971615115352677,-1.7783677427046825
2.13458619966025,-3.0547337972418553
2.153258630988969,-2.0289624116506966
2.148970256128341,-0.8093515336571109
2.6279050239048383,0.45678811539843767
2.1013001875858293,-2.5440894781337824
3.3588807994623244,-3.3993448337070156
1.5523013589282229,-4.365434109253354
0.9917762251991008,-3.353231618829934
0.9324908246526562,-1.8254222775168025
0.03956288936718033,-0.7510831995691513
-0.04467114399693603,1.1426844890629784
2.46265450000827,0.8492437084890054
2.1273549948843145,1.5085825330780085
2.858838148744798,-0.20837124003497864
3.0087436875032205,-1.0462792981086522
1.4276206724971048,-1.5291387069504847
2.5094082737140466,-1.1540889415641775
3.227787509241848,-0.6994659201368593
1.8974840178844699,-1.0965818868303623
1.9163123373840658,-1.3838732660401079
1.4066012637724212,0.31096118136257256
0.028781213181646836,1.5823654098278834
-0.42655014951350695,4.167302794889747
-0.7683191433546666,3.140541982665155
-0.753807592410054,2.2943878795943506
1.053814237285751,0.7484521864354206
2.396962824557253,0.9177783292586311
2.317104187183649,-0.39665482702683286
3.0193642221288495,0.6282235992548271
2.4453250352422247,3.388787243908898
1.687518245358895,5.194404052952167
2.200926095905836,6.627896642024296
1.5875494190137303,5.534722681126487
0.09727611523225577,3.4409242144546055
0.6630299583409103,2.932194145056934
0.9568951315929339,2.5242004409089867
0.3500368392989007,3.769739355240288
0.529720919268424,2.692423511649232
-0.07372848858057768,2.897064694868127
-1.1059423437976288,1.4155461271055332
-0.9683165810013656,-0.0831723550075979
0.5995872783147334,-0.6662612938225783
-0.5754133220450814,-0.13025980181421154
0.9833606840240303,-1.8213780288645194
2.0467410753630664,-2.527392287513214
3.023229480933191,-1.6451144364911863
2.2198910394158586,-0.5931431871904566
1.823802374432339,0.620272581415047
1.5864410388390846,1.213731413474141
1.311316962297107,0.7602489445654163
0.047453948816174374,-1.3745047280846672
1.5272893285330218,-1.576840801225691
2.1057487141030737,-0.11872017002050628
1.8051556833547395,0.3444391474247443
1.0642943765868877,0.8248415147264387
0.7897716744225847,3.2082176334428496
0.41841661264374613,3.7398931555757713
0.864782947539026,4.337115528283901
2.0037685987956326,4.4517774138376005
1.2660285215370766,3.2600483274396517
2.1870469448264904,3.368905868774088
1.3202516217955833,3.5715567059965103
2.1679100684424815,3.2994272597162566
2.4958522562247847,1.6141413301432377
2.5765868209129477,1.943198977552878
2.481945591596406,2.0947901302637653
3.223504371506606,1.942327733518178
2.4795428208628185,0.4383963408070932
2.380008077872685,0.7228145687908889
0.0734626123143165,0.5635668538465227
-0.088974988068696,0.26223581380614275
0.1702782088181709,0.850677736876723
-0.5449711074156776,2.37643049631982
0.17571858050126332,2.061652509117534
2.3676684658176566,1.8442243702042571
0.9448708591119201,2.0621207978523612
-0.6914191138636435,1.5908188604312268
-1.1458162938202436,1.2111140976056052
-1.151974135904043,2.439532286830204
-2.2744889073949164,1.8260344547855347
0.20277023129023575,2.351821353102501
-0.36974291676343307,-0.906850981004304
-1.8102755567687034,0.025612770586312728
-2.5661725314542227,0.6342550064642948
-1.2097964050580716,-0.06081708717801804
-0.359929077953296,-1.1491979498309752
-1.109489227103634,-0.9752666517760429
0.0424792298650748,-0.7381264715853701
-1.0797240146972171,-0.9187962022669574
-0.36013833129580985,0.3746967720384784
1.5918737373439307,1.2520256308487239
2.4928877801042724,1.3299801309524306
1.8379422538081522,1.2463406013109037
1.0521958935388138,0.3631997557590393
-0.6076235704970094,0.1918785944024997
-0.2647481784723835,-0.6550060354835244
0.2652597202254602,-1.4087655143941635
1.9383735667339514,-0.17572687819106925
2.2045524195873387,1.0200493543007465
3.0255504724663163,0.9811948272159431
1.5225556943273655,2.9981517436291867
0.6497388010587832,1.0783367131827517
1.304179265824259,-0.2336951654575068
-1.1041443718541732,-0.8984946252807895
-1.8186486088459253,0.030562418445772843
-2.156544906307552,0.923617315711566
-3.344093170293883,0.7013906967659131
-3.276332968149015,0.4879995551978351
-3.8602685430975585,1.1170662152228454
-2.292309826359875,2.1379383744793383
-2.0901247197409174,1.7614565327690146
-3.5942271157357863,0.9055630923122082
-3.9252766105020447,0.8832150553596323
-4.123874842686199,1.0580756501614463
-3.8574662980409498,0.6444710827713439
-1.9867613293291952,-0.09561688847983207
-1.5989433041919452,0.07928943958986356
-1.2110155235753213,1.0212947230135616
0.765461162683315,1.7495011858417897
-0.2921262083950139,1.2221827882219096
-1.1800382873777777,0.817490260848662
0.5547556365181218,-0.8675766077592552
-0.7052083219334695,-2.2373827017032024
-1.1468572582653618,-1.8215416955155042
-1.4554017009490445,-2.1744073939283193
-0.43944505867964057,-1.6983858718473248
-1.3169055865092414,-2.017249087316821
-1.0939681607071399,-0.24192257602435197
0.6871276565874223,1.038401737741649
1.0632683698183683,1.9593573989698005
0.20517574187917054,3.4969256499661565
-2.1579365316454986,3.0334361292447456
-1.5227319711442207,3.8535224557582404
-1.2558048601715806,5.115327718698474
-0.8415909395789698,4.565510920830633
-1.0022741454685535,4.290304994801364
-1.2868223276561825,3.9593379502518986
-0.7295406975466802,3.4094415082168705
-2.127899674560397,3.8036540022857768
-1.9221449381849285,4.4888428286121025
-2.4758508250521394,3.3325424114791797
-4.6172187238037115,1.9838818025647267
-4.147339846603908,1.3271870607258351
-1.8745809937215057,0.8365539656244558
-2.633004463109935,0.22649591314539813
-2.5709104985738,-1.306260928501739
0.301649532609211,-2.590601596276192
-0.02661783795915762,-2.801131513861931
-1.7890644051253006,-1.7985662959538073
-1.2293093900404444,-0.6363057667030372
0.04183358392832848,-0.23367297795616535
1.429211961605319,-1.3377933047414539
1.0932665165145443,-1.4275657226876495
3.4379740670708463,-2.72318704169327
3.0470891838968175,-2.641988843917939
2.8630204303152658,-1.822784110222961
1.713906008834412,-2.2073598233073075
0.8062251663340185,-2.290827739080478
1.3477181067645319,-1.5324983039136963
1.8141640441789546,-0.9167936123097787
1.6073221353368252,-2.5421497073397505
1.8984777274419526,-4.117477821883712
1.7275836274249756,-4.636395058960584
3.1618018266620087,-3.0107339447112684
3.4179503145759367,-1.4667230429525866
2.9307691020698106,-1.3108254801230763
3.847797527295576,-0.6482882801824561
3.880489617548552,-0.8993617287108288
1.4981884113420232,0.36222755513210525
1.5008140146377857,0.5681492624384222
2.3036152029432047,-0.30291741602704514
1.1151572993675087,0.1814552397444219
-0.08613542588641965,0.10597635867339378
1.1785326269130727,0.42346451645490013
-0.2613290666504322,-1.852803150877525
-1.9240126075947361,-2.0269128841849655
-3.105942467132559,-1.9933724128391992
-3.8520259853086243,-0.27386159278613187
-1.8821095760505933,-2.505289216996527
-0.23289006221781028,-3.5285973588294
-2.4817407896299875,-3.7048824563081912
-2.4715373719503058,-1.5090017758708152
-2.139875734062935,-1.690653570368621
-1.817328091906174,-1.4990499567931315
-0.879785289718039,-2.0707660716908256
0.5235541387042417,-0.7811648251453696
0.20247018713570464,-1.5007453402082231
-1.52703522209779,-2.2729760321330446
-2.0802974904282925,-4.919575618785374
-1.7799481632829746,-5.571241882871033
-1.164839246629478,-3.629356731040204
-2.137745038276623,-2.633683166086551
-0.2978908631095001,-1.798277646096182
-0.1741751639915166,0.15370006545487103
-0.10620933380869574,-0.11876096206892495
0.30597396072265903,-0.7477327002893892
-0.336783701794127,0.7840805159049531
-0.5687705837081853,2.5915170194981667
0.8107413895690698,5.036859574266999
2.0539661715228386,6.161199071196842
2.3784316934057284,6.857370896063196
1.8130255190272182,6.124841020753808
3.1834131262251146,4.797473381217539
2.8343154015523124,2.4865512166044925
3.9887201948887583,-0.5935177803165685
1.1013326830779762,-1.757701952904115
0.3091609454743548,-1.9057250921249533
1.5472042195520244,-1.1905974113312796
-0.3502925155671588,-0.1569479020474399
0.5304323038971682,-0.725072241203609
0.4529881266801556,-0.020593472686135206
0.9731155183619757,-0.5201815442725592
1.363687625235774,-1.3316771295926064
2.3272329592297556,-2.4286293919484163
1.4138898516906737,-2.933427932916189
2.2630259418888903,-3.7176035719435805
2.366607259120143,-2.8074545276550418
1.5049377253240057,-2.5729944293172196
0.4756245257062721,-1.4102944206259242
-0.41929912346121856,-0.43357785974686724
-1.4634593518738543,0.36721387235175207
-0.9245625912770876,-0.5408070736874775
0.012442029178804215,-1.0971589962352932
0.024204864648271693,1.0645595200412665
-0.5859600467100092,1.8720505777385057
-1.2947163861966544,2.346450798126743
-0.10282132004613931,-0.34003052101301434
-1.3425321210805774,-1.4653791442572963
-1.1128384063121448,-2.644104414252028
0.30896245662014254,-1.9381265221683939
0.0953663492674677,-0.019231191694382588
-0.007270207058826819,0.35787135644421353
-0.3119992506196332,0.9637325876841373
-0.43541631277013365,-0.7505502340847522
-1.327143195531665,-1.7642876743203333
-2.1662940709445015,-3.2262977240092696
-1.2418175667008344,-3.1874870896128114
-0.21132249905836398,-2.662876854569029
-1.4970277476605276,-2.7496107133953402
-2.527051255563548,-2.1521206240031225
-1.187302652238192,-2.27217438102013
-1.0734894989392239,-0.6849495612770331
0.9742604717334991,0.4827585402480914
1.8866784615408299,0.5116882075298076
1.4411174498966264,1.0288934697299388
1.729861043405646,0.44437824350211175
0.9645853833198859,0.8019564573176761
0.8763704064159381,-1.0965277796471131
0.13412985213813788,-1.231961743949085
-0.7122706047403164,-1.2013435639073613
-1.5834013536388254,-1.7131895418005514
-0.2574035726864654,-0.8576288051193919
-0.7538945923974192,-0.5024679307963451
-1.0612870469648348,-0.9346096289353738
-2.6769337240238285,-0.7025550259230038
-0.5697267626950449,-0.4729129099198082
-1.3533176216135923,-0.6092990761356566
-2.9106677404292878,-0.9580039818562804
-2.4112896907542827,1.5301583236809093
-2.210377956196406,2.5271728212350784
-0.9220110640001842,1.657322687622703
-0.001318690856799365,1.9813466906973494
0.5598832087543779,2.565679955659178
2.0875753233036236,4.531026071387957
1.6256049908283268,5.957503558508188
-0.4255721897934315,5.898845434712267
0.932827731782923,5.034588772760953
0.14766461381238527,4.877032539867148
0.14684917623960414,3.464290654198422
-0.18704645333537784,2.965704246169959
0.0009943707182825667,1.5533772991271926
0.08522921972459915,1.840018943519516
0.3458076117183996,1.2473911661639974
1.1094918091140151,1.481480063004521
1.5565794337620877,2.9303548224994804
-1.365450213249505,3.7572655434314366
-2.733920642360129,3.5563799946092267
-1.6507643694339535,2.437571294455054
-3.0636566176547757,3.2225964660517716
-4.924265477575368,3.912853384821818
-3.2245541047397532,5.4396053937005595
-3.3349346110401337,5.575192351210333
-4.137321483871221,5.008051367135532
-3.767896992986101,4.3129127693159335
-2.323196393343612,4.077870286118247
-1.7823809358454787,5.071512763310417
-1.8061344598406595,5.736718898516788
-0.7149357565544441,4.977151739224441
-0.47736483137979235,3.754135010889456
-0.5340792785114347,2.9908267706875025
-1.2052223091571925,2.64598927983653
-0.92001042374509,2.866903602676431
0.14922170666393975,1.6565148853739515
1.003468821982,0.12476791027863188
-0.13656610983379902,-1.2508669865533522
0.20594868964066065,-2.1394284914394746
0.750445865422013,-2.819518574105042
-2.0438434651314874,-2.014640211265695
1.163595110876572,-2.443103434997789
-0.737759150924945,-2.434216132891056
0.39691043988720254,-2.871495384598532
3.319863434914769,-1.5573440048465563
1.6083822653460942,-0.08605918993887329
0.5914856554282808,1.6754477259972862
1.068011584602779,3.4487544199609292
0.06652250517936908,3.9318978671578138
-0.06423691659720793,3.4019321589882727
2.3223820906377313,1.6384075583332893
3.030893906692449,0.4479124249389575
2.0331486668788794,-0.6562535108238359
0.5584024939574057,-1.2491650360496847
-0.8127707985732289,-1.0335222973614595
-0.4983553702471607,-1.9467066721968507
1.56502581066081,-1.9019625808810265
0.5432624290202149,-2.332177963896288
0.04388699027432143,-0.4583407807923956
-0.2044054605603971,0.5318080241418879
-0.5839387146850905,0.7433379024639004
-1.9012465181304907,1.8729019124514878
-1.3782650351707186,1.933394960579112
-2.3034165838659213,0.889222376427108
-0.4366491897769287,-2.131760094368463
-2.7407658834262083,-3.758140545161668
-1.5933147720044756,-4.152376627328547
1.32010724866968,-3.4033411650443646
1.565300030644687,-2.982351321049138
0.594569712829199,-1.9403143626906156
-0.318131680869119,-1.7162551392207186
0.600450348598252,-5.922719649054109e-05
0.8321383656553409,-0.3962711073228984
0.30703631255965796,-1.6427642679473282
0.7346559359933311,-2.6678423525877433
2.181498538234262,-3.57974017800566
3.7178145644357716,-4.596224685876694
2.6054282909338364,-5.504720793704095
3.3217463470029873,-5.879480190877711
2.3591075129687686,-4.7736905865849275
1.5990682273479024,-5.406899914716186
0.7042297634100546,-5.724142351363087
0.7025677991255366,-4.903847742910113
0.49184464471735073,-2.902555555375607
0.11284174368716063,-1.5641966116261332
0.06141184777512214,-0.7589621330485024
0.11627448275706846,0.8872230569896354
-1.6259329716130555,0.6331220089079547
-1.6759067890367019,-0.2469278429807223
-0.5614912024360279,-1.026137021451828
-0.4996903202055903,-0.6860532275943528
0.9116994840247414,0.38212111034953206
1.9558922505174425,0.5538460591528911
2.9517039336666713,-0.9393283224494947
2.880745427658227,-1.8629077912811218
2.070345753322302,-1.1495357841858898
1.7089582596166604,1.410086369872848
2.322154882460505,2.6462520572468082
1.5627348240689791,1.261509706331365
2.988710631741993,1.231906642655422
1.4662647113180016,2.089018927245591
1.1943942455511918,1.6770312576857076
0.6483910729548905,2.3677695179968707
1.4437517486394174,0.863307973822194
0.0825603747319692,0.4257049313648402
0.9889889387450597,0.8281065872696023
2.1038680814572204,0.5066705483607721
1.0946690327017174,-1.4643428237259952
-1.3393673984124141,-2.3386972452737895
-0.786086970815187,-2.4321070720968807
-0.27158186968333886,-1.4667289139071453
-1.690480550306706,-2.0767423635155184
0.34386269340497977,-3.202547537359691
0.1536629343766568,-2.299098450038767
-0.3503135412853799,-1.9934195559620718
0.8523041282499695,-1.6554391389534322
0.4693175145886556,-2.516950730739209
-0.609891894640745,-3.289466911397041
-1.7516831125506673,-2.703312302177182
-0.28446522586927947,-1.3188060397644525
1.678124258540787,-0.09801687426714434
0.5547262451775179,0.686593555623101
0.05870916948580193,2.1251047963701426
-0.45790338506243333,2.445941777075788
-0.8875693170268056,2.8662842039320626
-3.387102434934012,1.1427928467352486
-3.7483662063788894,1.2009196321165496
-3.8256566109606736,0.4830519221292283
-3.8091486399913306,0.3144529298236742
-1.1798452581568497,-1.2565657480411632
-1.1513980874337397,-0.8948151459489878
-1.231169232829264,-0.7498915459153721
-1.519772095865851,-0.43799341964652055
-1.7608978122493104,-0.9645989619378877
-1.1705522703218645,0.6309165685507367
-1.0153276497516048,0.5130510788566569
-1.2785109155228733,0.5824445955329824
-0.635567638714825,0.8713055495992024
0.10785585006861109,0.5618082504367286
0.15970605365651824,0.2635209734901311
-0.00884507465721912,0.6253531880455704
0.6135768024884695,0.271547918950818
1.048557598872795,1.767791333292901
1.23240314116064,1.8496223707676835
0.7383657857737939,0.36162265187951315
1.1081342044864084,-1.5743139548896856
0.1896333452626745,-0.28610460895859635
1.8165960418788902,1.3517858745422835
3.0893599950962676,0.6699259899138295
2.4012606300091353,0.9201404053011802
1.1027625326778923,1.754543288627786
3.8016985991654217,1.866138455768061
2.509417199262333,1.045212271610887
0.7222016688082668,1.5595047191634561
1.1674024675303687,0.7007501562024725
0.15863448567798188,1.7408222995665734
0.04503463365411592,1.8825690381266313
-1.2479358127043847,0.7400265643532353
0.6896606583870861,-1.0821056289019708
0.36050078349108694,-3.363731250605788
1.0182492712715905,-2.8391704922815433
-0.31394829313031214,-1.26601630461353
-0.3920169233108044,-2.211562395067068
1.4793006895287009,-0.588412776590717
2.0715520653261086,-1.5448208876877874
1.461584173888836,-0.777486250439797
2.3339063400663314,-1.8070749120820406
0.5668927120211549,-1.678829562447768
-1.5750831881346232,-1.9083506304997344
-0.5386845110217573,-1.5164601827702975
-0.07622305152499337,-0.35944325759483886
0.14881670338458292,0.47537691512251873
0.6791331689286799,0.20853984634073564
1.5710809272471686,-1.0278513994876537
2.8626840137859793,-3.8320688959611156
1.5859996825500997,-4.541434643450058
-0.20421216998412284,-3.2471977546998345
1.6424845547787539,-2.836981078613367
1.5656356081765115,-1.9564677266735215
0.3643812380278755,0.328322847555669
-0.42358090722163994,0.6738857024911546
-0.5187676770892475,0.983436158894727
-1.24031814881546,-1.4150350535467142
-1.6399119772235637,-1.6651299955792758
-0.9516377387826973,-2.2925602973449988
0.2739589554424341,-1.0466417488474864
1.8912490077018371,0.24757444358588931
0.512026895539486,0.8339868036313224
0.5096482847341792,1.182321441688602
0.2359587259716121,1.5524285347473714
-0.7483462663267966,1.9542295354017767
-1.4877784206717788,1.5375545700414412
-0.38262493954547605,0.04916249262204153
-0.19453334250644372,-0.5047753483774042
-1.0423027335651662,-1.7849145122297396
1.1162638742610689,-1.6845254761041701
1.2182987071459455,-1.5079745396348965
0.80042071826221,-0.4640528271661286
2.4891092571061275,0.5851781813914737
3.1115276093756368,2.4621293535029283
2.299068479314172,2.7192719511628693
1.5129095014155889,1.1284522358834363
1.2860943590327558,2.0131654198968207
0.9271776429358294,1.7043633638601734
-0.18282360694211197,0.751598177601733
-0.9839239374800356,0.14984077049915728
-2.1725199453409383,-0.3365269537776667
-3.7372368142240413,-0.4357582796174876
-2.4208604595986087,0.2107920419389554
-1.5695132393856523,-0.1902763223245859
-1.4833415608644822,1.3838577777886665
-0.305411224926752,1.8002551745473099
-1.3009177035710047,2.506399598370009
-0.2745979359206785,1.7195915272780837
-0.060695401991059494,1.976879711012733
0.4562797365419516,1.3766832669196463
-0.30815412518927193,1.2700657229958967
-0.10402106793496388,2.1269641889613116
-0.2503163752586827,2.5263082972349458
-0.21526396524935482,-0.0049972700762128675
0.7850372052319449,1.2508431071253046
0.09981640963056115,1.606724107045004
0.4815739485283343,3.7146217404871535
2.045445272880988,5.145853632867105
0.5620102522830137,5.944803524842077
1.6674121319561088,6.4224852570222675
0.12866487392253978,5.675090156822005
-1.5481760940972271,7.33550183706967
0.13843285375451542,6.104534334199517
-0.5056133788291941,4.6288099617529035
-0.40266031628993654,0.9927678215510642
-1.4468987315016193,-0.35384379942050714
-2.1790984831454563,-1.6911281477498223
-0.7129444235498297,-1.6383501838330479
0.4372805988695431,-1.335888845723739
1.4414866323448017,-1.2663649424867611
1.0379027671397538,-1.4621125528386771
1.8457648915493303,-2.8006252580805864
2.2493624223595545,-3.370514675936357
1.851390396008618,-3.5272289938855548
-0.9195898660264943,-2.506257494297427
-2.3253831141702754,-1.6442010598923975
-1.334399628324965,-0.5815543669432814
-0.8937406671075407,0.13023881594942255
-0.1330016118694748,0.8962254189488192
0.30327708676239634,0.8626737036809351
-1.223813930878422,0.8021549354288101
0.1368213882987066,0.6412710606620536
0.45714137147686384,-0.728520745581797
1.1516397259247761,-1.050493583981159
1.235787259120336,0.2195932640852345
-0.002611316459139479,0.07791329431142391
-0.7829871968867028,0.13176620012051385
0.30308026943085253,-0.7937056898132667
0.021462915927500104,0.038493017187851586
0.40543279903350893,-1.014077859398857
0.12525073477212184,1.1737877141469157
0.4882473612781535,3.246997716870075
-0.3669736361526619,4.765811106469883
-3.453656034617381,4.459651092768262
-4.066693987964533,3.772251384100611
-3.3186272948597146,4.9187144791706405
-4.478843745012384,4.434011752370223
-5.157697934574505,2.2792126371470314
-4.755598968352843,1.1512232712530195
-4.523960818278606,2.380233777866398
-5.175565834717741,4.18787454969652
-3.9210170657397225,4.692539357700005
-4.93694856682831,4.1551207310080835
-5.170890865427992,1.970464300392416
-1.8431986236668831,1.2054253438311435
-1.9989213310707543,2.4752610285604906
